"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14723_6#46","14723_6#38","14723_4#57","16288_4#58","15531_6#47","14520_7#76","14410_6#2","14410_4#47","17794_8#97","22841_4#65","22841_4#48","22841_4#142","22841_2#44","22841_1#185","22114_6#60","22114_6#4","22114_6#26","22027_1#151","22027_1#133","22027_1#112","22027_1#106","20957_7#134","20957_7#130","20957_7#115","20957_7#112","19341_2#42","19341_2#34","19341_2#27","19341_2#24","19183_3#99","19084_7#30","19084_7#18","18456_1#178","18456_1#175","18456_1#121","17966_5#87","17966_5#75","17966_5#40","17966_5#103","17870_8#9","17870_8#89","17870_8#59","17870_8#24","17870_8#158","17870_8#152","17870_8#136","17870_8#132","17870_8#130","17870_8#125","17870_7#95","17870_7#179","17794_8#69","17794_8#61","17794_7#180","17428_8#179","17175_8#92","17175_8#84","17175_8#12","17175_7#63","17175_7#62","17175_5#3","17150_6#91","17150_6#73","17150_6#45","17150_6#42","17150_6#37","17150_6#17","17150_5#64","17150_5#63","17150_5#55","17150_5#40","17138_5#61","17138_3#55","17138_3#3","17138_3#14","16399_7#16","16399_6#52","16399_5#4","15873_4#71","15873_3#59","15531_7#42","15531_6#55","15531_6#46","15531_6#44","15531_6#41","15531_6#33","15531_6#30","15531_6#23","15531_5#7","15531_5#51","15531_5#41","15531_4#90","15531_4#62","15531_4#55","15531_2#72","15531_2#28","15378_4#79","15378_4#56","15378_2#54","15378_2#39","15378_2#31","15378_2#29","15378_2#23","14936_4#95","14936_4#7","14913_7#93","14913_7#82","14913_7#2","14913_7#11","14913_6#57","14913_5#35","14913_5#17","14913_5#12","14913_4#60","14913_3#7","14913_2#76","14913_2#74","14913_2#66","14913_2#34","14723_2#61","14723_2#13","14723_1#78","14673_4#85","14566_6#27","14566_4#72","14566_4#58","14555_4#65","14555_4#62","14555_4#37","14520_7#58","14520_7#36","14520_7#27","14520_6#93","14520_6#77","14520_4#64","14412_2#21","14412_2#19","14410_8#27","14410_6#7","14410_6#5","14410_6#46","14410_6#42","14410_6#40","14410_6#36","14410_6#23","14410_5#63","14410_5#6","14410_5#4","14410_5#33","14410_5#12","14410_5#11","14410_5#1","14410_4#84","14410_4#83","14410_4#75","14410_4#46","14410_4#34","14410_4#3","14410_4#22","14410_4#16","14257_1#52","14257_1#46","13415_7#27","13415_5#33","13415_4#83","12837_3#31","12837_2#55","23164_8#139","19084_7#46","19084_7#45","15531_2#33","14520_6#60","10395_5#53","17175_8#45","17150_6#44","14913_7#69","14913_7#46","14913_4#64","14913_3#78","14723_2#9","19084_7#40","19084_7#13","9789_2#53","15378_4#27","16288_5#33","19341_2#33","18456_1#170","17966_5#74","17966_5#102","17870_7#61","17138_3#50","17150_6#74","17966_5#106","14936_5#78","17870_8#60"
"group_12707","luxS","S-ribosylhomocysteinase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_29","","degenerate transposase",1,"","","","","","","",1,1,1,"","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3332","malK_2","binding-protein-dependent transport systems inner membrane component",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4733","","glyoxalase-like protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13127","pepO","peptidase M13 superfamily",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3680","ydaF_2","acetyltransferase GNAT family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3946","ald_1","alanine dehydrogenase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6413","rpsD","30S ribosomal protein S4",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_866","","double glycine cleavage site bacteriolysin superfamily",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"group_6951","gmuD_1","glycosyl hydrolase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3393","","transcriptional activator",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4213","","sugar hydrolase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8342","cysK","cysteine synthase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","",""
"group_1977","yhbU_1","U32 family peptidase",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8870","","degenerate transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
